date,replica_ret,spmo_ret,active_spread_ret
2016-02-25,0.013884125895909196,0.0,0.013884125895909196
2016-02-26,-0.008717865805634576,0.0,-0.008717865805634576
2016-02-29,-0.00564539285377557,0.0,-0.00564539285377557
2016-03-01,0.012493791125715572,0.0,0.012493791125715572
2016-03-02,0.004294037954030194,0.0,0.004294037954030194
2016-03-03,0.0012051496252670172,0.0,0.0012051496252670172
2016-03-04,0.00029667915250831164,0.01739437774461705,-0.01709769859210874
2016-03-07,-0.005582573847687957,0.0,-0.005582573847687957
2016-03-08,0.003593364192736175,0.0,0.003593364192736175
2016-03-09,0.005753778050296395,0.0,0.005753778050296395
2016-03-10,0.002292953221493035,0.0,0.002292953221493035
2016-03-11,0.00951209765385296,0.0,0.00951209765385296
2016-03-14,0.0005263973791065503,0.0,0.0005263973791065503
2016-03-15,0.0025638418573842884,0.0,0.0025638418573842884
2016-03-16,0.008216782712910028,0.0,0.008216782712910028
2016-03-17,0.00506087662557887,0.007157452796378028,-0.002096576170799158
2016-03-18,-0.0038814738262354927,0.0,-0.0038814738262354927
2016-03-21,-0.0023033149755544136,0.0,-0.0023033149755544136
2016-03-22,-0.0006582767801692671,0.0,-0.0006582767801692671
2016-03-23,0.0034470325287561192,0.0,0.0034470325287561192
2016-03-24,-0.0008545451599826651,0.0,-0.0008545451599826651
2016-03-28,0.004476994248620997,0.0,0.004476994248620997
2016-03-29,0.014806500457897758,0.0,0.014806500457897758
2016-03-30,0.0007587405513707444,0.028424489183859425,-0.02766574863248868
2016-03-31,-0.00023750279378190303,0.0,-0.00023750279378190303
2016-04-01,0.007292922896629967,0.0,0.007292922896629967
2016-04-04,-0.0024796612697468236,0.0,-0.0024796612697468236
2016-04-05,-0.009596837415410847,0.0,-0.009596837415410847
2016-04-06,0.005437205820273475,0.0,0.005437205820273475
2016-04-07,-0.005574290615480107,-0.010095605025766452,0.004521314410286345
2016-04-08,0.003312029421668347,0.005544831087761937,-0.0022328016660935895
2016-04-11,-0.005415943322885244,0.0,-0.005415943322885244
2016-04-12,0.004124193649344733,0.0,0.004124193649344733
2016-04-13,-0.005621896216379478,0.0,-0.005621896216379478
2016-04-14,-0.005491412935699569,0.0015429664702184542,-0.0070343794059180235
2016-04-15,0.004849489842075305,0.0,0.004849489842075305
2016-04-18,0.005227431138646535,0.008086092740922757,-0.002858661602276222
2016-04-19,-0.0004552678837178497,0.0,-0.0004552678837178497
2016-04-20,-0.013449096598298143,0.0,-0.013449096598298143
2016-04-21,-0.01801129653363997,0.0,-0.01801129653363997
2016-04-22,-0.0007491062156972894,0.0,-0.0007491062156972894
2016-04-25,0.005500635399850279,0.0,0.005500635399850279
2016-04-26,-0.000153065522130053,0.0,-0.000153065522130053
2016-04-27,0.0052224564766526335,0.0,0.0052224564766526335
2016-04-28,-0.002999351324838432,0.0,-0.002999351324838432
2016-04-29,0.007461248651232244,0.0,0.007461248651232244
2016-05-02,0.011760854222881255,-0.013254229350241453,0.02501508357312271
2016-05-03,-0.00427096620021901,0.0,-0.00427096620021901
2016-05-04,0.004584844582817986,0.0,0.004584844582817986
2016-05-05,-0.0012243209749022482,0.0,-0.0012243209749022482
2016-05-06,0.0070432668555929475,0.0,0.0070432668555929475
2016-05-09,0.00569225242789839,0.0,0.00569225242789839
2016-05-10,0.008770081619242776,0.0,0.008770081619242776
2016-05-11,-0.0023725858002836856,0.0,-0.0023725858002836856
2016-05-12,0.006497409258457477,0.0,0.006497409258457477
2016-05-13,-0.0024251101737321323,0.009948488082060614,-0.012373598255792746
2016-05-16,0.005994762851131718,0.0,0.005994762851131718
2016-05-17,-0.018546998974517764,0.0,-0.018546998974517764
2016-05-18,-0.010499611100871617,0.0,-0.010499611100871617
2016-05-19,-0.00014220111515382634,0.0,-0.00014220111515382634
2016-05-20,0.0004583467490585452,-0.013415136620664292,0.013873483369722836
2016-05-23,-0.0032347708711425133,0.0,-0.0032347708711425133
2016-05-24,0.011002439254618274,0.0,0.011002439254618274
2016-05-25,-0.0012351928929322656,0.0,-0.0012351928929322656
2016-05-26,0.007312244937742395,0.0,0.007312244937742395
2016-05-27,0.001634507529575251,0.01748248050310308,-0.01584797297352783
2016-05-31,0.002320411998107669,0.0,0.002320411998107669
2016-06-01,0.0016591973908890157,0.0,0.0016591973908890157
2016-06-02,-0.0005450468407192418,0.0007637014056001146,-0.0013087482463193564
2016-06-03,0.005476021961160035,0.0,0.005476021961160035
2016-06-06,0.0028783751724707793,0.0,0.0028783751724707793
2016-06-07,0.00279599648326207,0.0,0.00279599648326207
2016-06-08,0.0037658129234277443,0.0,0.0037658129234277443
2016-06-09,0.007982441769663867,0.0,0.007982441769663867
2016-06-10,-0.0065829949393259035,0.0,-0.0065829949393259035
2016-06-13,-0.0020680279104875435,0.0,-0.0020680279104875435
2016-06-14,0.0031788559420785688,-0.009538532828207824,0.012717388770286393
2016-06-15,-0.0019246302727076142,0.0,-0.0019246302727076142
2016-06-16,0.010511557844958379,0.0,0.010511557844958379
2016-06-17,0.0028557597147012104,0.0031687354081988417,-0.00031297569349763134
2016-06-20,0.001252828487448064,0.0,0.001252828487448064
2016-06-21,0.007109125702386176,0.0,0.007109125702386176
2016-06-22,-0.00574817869061814,0.0,-0.00574817869061814
2016-06-23,0.00949087157309634,0.0,0.00949087157309634
2016-06-24,-0.013003278545151693,0.0,-0.013003278545151693
2016-06-27,-0.0006663406551495934,0.0,-0.0006663406551495934
2016-06-28,0.013425362139984874,0.0,0.013425362139984874
2016-06-29,0.008838250176121868,0.0,0.008838250176121868
2016-06-30,0.018861934770967714,0.0,0.018861934770967714
2016-07-01,0.000981434629325044,0.0,0.000981434629325044
2016-07-05,0.00793600292140178,0.0,0.00793600292140178
2016-07-06,0.0015132245701590186,0.0,0.0015132245701590186
2016-07-07,-0.011376748826643069,0.0,-0.011376748826643069
2016-07-08,0.008880762720599258,0.0,0.008880762720599258
2016-07-11,0.0001989729756601619,0.0,0.0001989729756601619
2016-07-12,-0.007808391790865607,0.0,-0.007808391790865607
2016-07-13,0.004832622658908344,0.0,0.004832622658908344
2016-07-14,-0.00354424758937002,0.0,-0.00354424758937002
2016-07-15,-0.00025895507561510506,0.0,-0.00025895507561510506
2016-07-18,-0.0006036753719308578,0.0,-0.0006036753719308578
2016-07-19,0.0021418032472362266,0.0,0.0021418032472362266
2016-07-20,-0.004104617730955945,0.0,-0.004104617730955945
2016-07-21,-0.002546366390001139,0.0,-0.002546366390001139
2016-07-22,0.010340263121646133,0.0,0.010340263121646133
2016-07-25,-0.0018212785271729504,0.04845940074577748,-0.050280679272950435
2016-07-26,-0.004705703503514085,0.0,-0.004705703503514085
2016-07-27,-0.006193936276183105,0.0,-0.006193936276183105
2016-07-28,0.005080849865191486,0.0,0.005080849865191486
2016-07-29,0.0025670269687112063,0.0,0.0025670269687112063
2016-08-01,-0.00027496375707886415,0.0,-0.00027496375707886415
2016-08-02,-0.008514161169321867,0.0,-0.008514161169321867
2016-08-03,-0.0036987522984696535,0.0,-0.0036987522984696535
2016-08-04,0.0021982030069432556,0.0,0.0021982030069432556
2016-08-05,0.0009367356141949836,0.0,0.0009367356141949836
2016-08-08,-0.001998310339763028,0.0,-0.001998310339763028
2016-08-09,0.0015887575831226802,0.0,0.0015887575831226802
2016-08-10,-0.0009765464386942512,0.0,-0.0009765464386942512
2016-08-11,0.0035106836586264404,0.0,0.0035106836586264404
2016-08-12,0.0037089400008319066,0.0,0.0037089400008319066
2016-08-15,0.0003512571774734196,0.0,0.0003512571774734196
2016-08-16,-0.01384542574431691,0.0,-0.01384542574431691
2016-08-17,0.0018143040352760365,0.0,0.0018143040352760365
2016-08-18,0.007805024374934097,0.0,0.007805024374934097
2016-08-19,0.00765209204957251,0.0,0.00765209204957251
2016-08-22,0.0008453484210686992,0.0,0.0008453484210686992
2016-08-23,0.0006647530938837799,0.0,0.0006647530938837799
2016-08-24,-0.009080623908639307,0.0,-0.009080623908639307
2016-08-25,0.0008660145351717913,0.0,0.0008660145351717913
2016-08-26,-0.003901549614922167,0.0,-0.003901549614922167
2016-08-29,0.006387999267608566,0.0,0.006387999267608566
2016-08-30,-0.008196523795973841,0.0,-0.008196523795973841
2016-08-31,-0.0026210098058388285,0.0,-0.0026210098058388285
2016-09-01,0.0037266526009775186,0.0,0.0037266526009775186
2016-09-02,0.006413051448655865,0.0,0.006413051448655865
2016-09-06,0.0009479761113976254,0.0,0.0009479761113976254
2016-09-07,-0.004808644386253198,0.0,-0.004808644386253198
2016-09-08,-0.0102701252038037,0.007311148486757402,-0.017581273690561103
2016-09-09,-0.0332575760027461,-0.015209484039253818,-0.01804809196349228
2016-09-12,0.014861292565038372,0.0007409037680599084,0.014120388796978463
2016-09-13,-0.017212971617958615,-0.011843311350692831,-0.005369660267265784
2016-09-14,0.0027772381757998304,0.0,0.0027772381757998304
2016-09-15,0.011177144344350144,0.0,0.011177144344350144
2016-09-16,-0.00331058662432945,0.006509293451516518,-0.009819880075845968
2016-09-19,0.005727789566243279,0.0,0.005727789566243279
2016-09-20,0.0006560251372077876,0.0,0.0006560251372077876
2016-09-21,0.014050217969347828,0.0,0.014050217969347828
2016-09-22,0.007141888367157099,0.0,0.007141888367157099
2016-09-23,-0.004931522781351485,0.0,-0.004931522781351485
2016-09-26,-0.005905679713466456,0.0,-0.005905679713466456
2016-09-27,0.008532716566190222,0.0,0.008532716566190222
2016-09-28,0.0045081802796712155,0.017832119569469507,-0.013323939289798291
2016-09-29,-0.010524932767959938,0.0,-0.010524932767959938
2016-09-30,0.011051802065540236,0.0,0.011051802065540236
2016-10-03,-0.003833908961882438,0.0,-0.003833908961882438
2016-10-04,-0.008329961151211939,0.0,-0.008329961151211939
2016-10-05,0.0022666438277726187,0.0,0.0022666438277726187
2016-10-06,0.0022168671059334785,-0.017152082222754106,0.019368949328687584
2016-10-07,-0.00638417548440063,0.0,-0.00638417548440063
2016-10-10,0.004525115572075373,0.0,0.004525115572075373
2016-10-11,-0.018269410942525217,0.0,-0.018269410942525217
2016-10-12,0.005086516889782671,0.0,0.005086516889782671
2016-10-13,-0.005375996086548237,-0.005979225790883502,0.0006032297043352649
2016-10-14,0.0026654873433414566,0.0,0.0026654873433414566
2016-10-17,-0.002049931925163772,0.0,-0.002049931925163772
2016-10-18,0.004125885492127365,0.0,0.004125885492127365
2016-10-19,-9.466473008517629e-06,0.0,-9.466473008517629e-06
2016-10-20,-0.0019338205897481914,0.004511393986439183,-0.006445214576187374
2016-10-21,-0.007869048729213951,0.0,-0.007869048729213951
2016-10-24,0.01381510557333784,0.0,0.01381510557333784
2016-10-25,-0.0010515108237487067,0.0,-0.0010515108237487067
2016-10-26,-0.009973617858603042,0.0,-0.009973617858603042
2016-10-27,-0.008616051568017098,0.0,-0.008616051568017098
2016-10-28,0.0011145977070269363,0.0,0.0011145977070269363
2016-10-31,0.0072513785768487105,0.0,0.0072513785768487105
2016-11-01,-0.010833525778365452,0.0,-0.010833525778365452
2016-11-02,-0.006439907266192128,0.0,-0.006439907266192128
2016-11-03,-0.0027482110062589248,0.0,-0.0027482110062589248
2016-11-04,-0.004328413860431797,0.0,-0.004328413860431797
2016-11-07,0.02710175737613161,0.0,0.02710175737613161
2016-11-08,0.005520381584208927,-0.0041168517574369234,0.00963723334164585
2016-11-09,0.002036009252208282,-0.004885286877921224,0.0069212961301295065
2016-11-10,-0.013410508243720807,0.0,-0.013410508243720807
2016-11-11,0.01544495166715135,0.0,0.01544495166715135
2016-11-14,0.0005850034447651265,0.0,0.0005850034447651265
2016-11-15,0.01393319546589989,0.0,0.01393319546589989
2016-11-16,0.009289984299882295,0.0,0.009289984299882295
2016-11-17,0.012999468553845239,-0.004531837805170746,0.017531306359015987
2016-11-18,0.0005540351332082423,0.0,0.0005540351332082423
2016-11-21,0.009496784869214339,0.0,0.009496784869214339
2016-11-22,0.0009577888322175669,0.0,0.0009577888322175669
2016-11-23,0.004776753974658757,0.007473194607332312,-0.0026964406326735546
2016-11-25,0.003676546219099877,0.0,0.003676546219099877
2016-11-28,-0.00411569842079281,0.008020429734983958,-0.01213612815577677
2016-11-29,0.004520843369686633,0.0,0.004520843369686633
2016-11-30,0.0016530155144942509,-0.008106062977574435,0.009759078492068685
2016-12-01,-0.01778863770872665,0.0,-0.01778863770872665
2016-12-02,0.006759137336534608,0.0,0.006759137336534608
2016-12-05,0.006900442801054356,0.0,0.006900442801054356
2016-12-06,0.009799605092441904,0.0,0.009799605092441904
2016-12-07,0.016808659642480118,0.006214158290701599,0.010594501351778519
2016-12-08,0.0024677463289619703,0.0,0.0024677463289619703
2016-12-09,-0.005835311133299093,0.0,-0.005835311133299093
2016-12-12,-0.0024429852448390006,0.012687978454063886,-0.015130963698902888
2016-12-13,0.0028232680532232044,0.0,0.0028232680532232044
2016-12-14,-0.005198603958850018,0.0,-0.005198603958850018
2016-12-15,0.00835207585769437,0.0,0.00835207585769437
2016-12-16,-0.009255090201357086,0.010192752316684706,-0.01944784251804179
2016-12-19,0.005749364896477111,0.0,0.005749364896477111
2016-12-20,0.009003906267270914,0.0034370462365942434,0.005566860030676671
2016-12-21,-0.002435800116295921,0.002209998907330979,-0.0046457990236269
2016-12-22,0.001068324369119703,0.0,0.001068324369119703
2016-12-23,0.0010160676188931007,0.0,0.0010160676188931007
2016-12-27,0.006813658530412445,0.0,0.006813658530412445
2016-12-28,-0.014809168635565405,0.0,-0.014809168635565405
2016-12-29,0.0005263846008148503,0.0,0.0005263846008148503
2016-12-30,-0.003346724765535997,-0.0018372693460538825,-0.0015094554194821147
2017-01-03,0.004475870200339917,-0.005891106850402061,0.01036697705074198
2017-01-04,0.008843370677963706,0.006111064366389751,0.0027323063115739545
2017-01-05,-0.007876639034001981,0.0,-0.007876639034001981
2017-01-06,0.003714713147187048,0.0,0.003714713147187048
2017-01-09,-0.0027222935804068144,0.004601711527902674,-0.007324005108309489
2017-01-10,0.006478069516084664,-0.003664537082356367,0.010142606598441031
2017-01-11,0.0038234686342225916,0.0,0.0038234686342225916
2017-01-12,-0.00844279942495134,0.0,-0.00844279942495134
2017-01-13,0.005682200092325126,0.0,0.005682200092325126
2017-01-17,-0.02398378923693703,0.0,-0.02398378923693703
2017-01-18,0.008918896923082884,0.00514912850597371,0.0037697684171091733
2017-01-19,0.0012152746684550373,0.0,0.0012152746684550373
2017-01-20,0.0031971212669150983,0.004024644301779512,-0.0008275230348644136
2017-01-23,-0.0010788375220657544,0.0,-0.0010788375220657544
2017-01-24,0.01759306441931529,0.0,0.01759306441931529
2017-01-25,0.010045300721891578,0.006195460549900167,0.003849840171991411
2017-01-26,0.003661314499902825,0.0,0.003661314499902825
2017-01-27,0.003347149001564703,0.0,0.003347149001564703
2017-01-30,-0.009906402868697472,0.0,-0.009906402868697472
2017-01-31,-0.007446409244439736,-0.007316499195638815,-0.0001299100488009212
2017-02-01,0.01768993096154733,0.0,0.01768993096154733
2017-02-02,-0.0032698316192932017,0.0,-0.0032698316192932017
2017-02-03,0.01235390999566318,0.0,0.01235390999566318
2017-02-06,0.003571980117624165,0.0,0.003571980117624165
2017-02-07,-0.0019104329438332727,0.004743359492599408,-0.006653792436432681
2017-02-08,-0.0030527466914234804,0.0,-0.0030527466914234804
2017-02-09,0.007397962456828571,0.0,0.007397962456828571
2017-02-10,0.0017473883729722643,0.0,0.0017473883729722643
2017-02-13,0.004748050498253807,0.012419305783162526,-0.007671255284908719
2017-02-14,0.0021699496511961413,0.0,0.0021699496511961413
2017-02-15,0.004005240089017659,0.0,0.004005240089017659
2017-02-16,-0.004525515972852097,0.0,-0.004525515972852097
2017-02-17,0.0011629163978933135,0.0,0.0011629163978933135
2017-02-21,0.01137748502112231,0.014705986746464728,-0.0033285017253424174
2017-02-22,-0.002502294532417582,0.0,-0.002502294532417582
2017-02-23,-0.0075094490568677124,0.0045951012627336585,-0.012104550319601372
2017-02-24,-0.0025489875452714746,0.0,-0.0025489875452714746
2017-02-27,0.011964127417688408,0.0,0.011964127417688408
2017-02-28,-0.0045290974197806835,0.0028148145404303104,-0.007343911960210994
2017-03-01,0.02342356299596575,0.0,0.02342356299596575
2017-03-02,-0.01700354638418072,0.0,-0.01700354638418072
2017-03-03,0.00020647013958479993,0.0014036414892784066,-0.0011971713496936067
2017-03-06,-0.0027661633438568574,0.0,-0.0027661633438568574
2017-03-07,-0.0025489159788125056,-0.0007006894760837046,-0.001848226502728801
2017-03-08,-0.0037659081172237005,0.0,-0.0037659081172237005
2017-03-09,0.0007886362417646878,0.0,0.0007886362417646878
2017-03-10,0.0026492886310345233,0.0,0.0026492886310345233
2017-03-13,0.005465477314089285,0.0,0.005465477314089285
2017-03-14,-0.004691879567347305,0.0,-0.004691879567347305
2017-03-15,0.0036700209681553952,0.0,0.0036700209681553952
2017-03-16,-0.0026410576425125016,0.009466900324692995,-0.012107957967205497
2017-03-17,-0.002208149493495729,0.0005215022599893704,-0.0027296517534850994
2017-03-20,0.0005192863162885048,0.0,0.0005192863162885048
2017-03-21,-0.03049787313075243,0.0,-0.03049787313075243
2017-03-22,0.005166529099294632,-0.029177063317108787,0.03434359241640342
2017-03-23,-0.00047492521498286756,0.0,-0.00047492521498286756
2017-03-24,-0.002066640146976357,0.0,-0.002066640146976357
2017-03-27,-0.004049730792961914,0.0,-0.004049730792961914
2017-03-28,0.01041243317386291,0.0,0.01041243317386291
2017-03-29,-0.0008580709700745573,0.0,-0.0008580709700745573
2017-03-30,0.009140629889346264,0.0,0.009140629889346264
2017-03-31,-0.0016351106330227522,0.0,-0.0016351106330227522
2017-04-03,-0.0027659740277255966,0.01395356016056426,-0.016719534188289857
2017-04-04,-0.0016867617858646142,0.0,-0.0016867617858646142
2017-04-05,-0.00743838932380325,0.0,-0.00743838932380325
2017-04-06,0.0013126318548229109,0.0,0.0013126318548229109
2017-04-07,0.0007852793899164414,0.0,0.0007852793899164414
2017-04-10,-0.005337728023441789,0.0010586426548266914,-0.006396370678268481
2017-04-11,-0.0031952252901543067,0.0,-0.0031952252901543067
2017-04-12,-0.010908695816054307,0.0,-0.010908695816054307
2017-04-13,-0.00827883038290846,0.0,-0.00827883038290846
2017-04-17,0.015256328366923517,0.0,0.015256328366923517
2017-04-18,-0.004552684813307554,-0.01621443960769353,0.011661754794385977
2017-04-19,0.005796932658691703,0.0,0.005796932658691703
2017-04-20,0.014705561378989766,0.0,0.014705561378989766
2017-04-21,-0.004287309957955258,0.0,-0.004287309957955258
2017-04-24,0.015138461022006925,0.027588748077627345,-0.01245028705562042
2017-04-25,0.010442901300288037,0.0,0.010442901300288037
2017-04-26,-0.0009576394890815584,0.0,-0.0009576394890815584
2017-04-27,0.005501671120829113,0.0,0.005501671120829113
2017-04-28,-0.004260926881906938,0.0,-0.004260926881906938
2017-05-01,0.009007745033032224,0.005648400513793783,0.0033593445192384407
2017-05-02,-0.014908603218026794,-0.003189745651383191,-0.011718857566643603
2017-05-03,-0.0013866667419654899,0.0,-0.0013866667419654899
2017-05-04,0.0007919469984219888,0.0,0.0007919469984219888
2017-05-05,0.007272056932115411,0.0,0.007272056932115411
2017-05-08,-0.002736342463382218,0.001043472379785193,-0.003779814843167411
2017-05-09,0.006002790967007415,0.0017373809192859913,0.004265410047721424
2017-05-10,0.011086766632306969,0.0,0.011086766632306969
2017-05-11,0.0018052458330811076,0.0,0.0018052458330811076
2017-05-12,-0.00022413931007561765,0.007630969539333066,-0.007855108849408684
2017-05-15,0.006650790642794081,0.00103262388824521,0.005618166754548871
2017-05-16,0.0077338474604196385,0.0,0.0077338474604196385
2017-05-17,-0.03493679908235175,-0.0253095508222293,-0.00962724826012245
2017-05-18,0.008457810001500117,-0.0010936107001305873,0.009551420701630705
2017-05-19,0.006011766339816385,0.0,0.006011766339816385
2017-05-22,0.007171785828800165,0.0,0.007171785828800165
2017-05-23,0.004273723568655959,0.019425669523771116,-0.015151945955115157
2017-05-24,0.005991351458902652,0.0067907938122344635,-0.0007994423533318118
2017-05-25,0.008726573040747719,0.005265293814518124,0.0034612792262295952
2017-05-26,0.002132719331628941,0.0,0.002132719331628941
2017-05-30,0.0037480909249267176,0.0,0.0037480909249267176
2017-05-31,0.0008008897657299091,0.0,0.0008008897657299091
2017-06-01,0.0033750077326525053,0.0,0.0033750077326525053
2017-06-02,0.012852186531562247,0.0,0.012852186531562247
2017-06-05,-0.0011145086999926643,0.008010301964669342,-0.009124810664662007
2017-06-06,-0.001423891509830189,0.0,-0.001423891509830189
2017-06-07,0.00665483688728416,0.0,0.00665483688728416
2017-06-08,0.0045076197465843005,0.0,0.0045076197465843005
2017-06-09,-0.029714654178736657,0.0,-0.029714654178736657
2017-06-12,-0.0066947341705938185,0.0,-0.0066947341705938185
2017-06-13,0.008522416968711881,0.0,0.008522416968711881
2017-06-14,-0.00483740924651684,0.019493282983701565,-0.024330692230218404
2017-06-15,-0.0039471361040373494,0.0,-0.0039471361040373494
2017-06-16,-0.00037244252900254745,0.0,-0.00037244252900254745
2017-06-19,0.017636649002543487,0.0,0.017636649002543487
2017-06-20,-0.007857993585992129,0.0,-0.007857993585992129
2017-06-21,0.007891988082274561,-0.008760803797334349,0.01665279187960891
2017-06-22,-0.0022737259591968937,0.0,-0.0022737259591968937
2017-06-23,0.00377359133480675,0.0,0.00377359133480675
2017-06-26,-0.006630214239803688,-0.0025877246579496527,-0.004042489581854035
2017-06-27,-0.01937351319792935,0.0,-0.01937351319792935
2017-06-28,0.014637124189084605,0.005390875903714232,0.009246248285370373
2017-06-29,-0.02040701865709082,0.0,-0.02040701865709082
2017-06-30,-0.0009741878078783759,-0.00603206660287281,0.005057878794994434
2017-07-03,-0.0056929241357443275,0.0,-0.0056929241357443275
2017-07-05,0.012373361961460346,0.0,0.012373361961460346
2017-07-06,-0.007582281523268264,0.0023599252872430476,-0.009942206810511313
2017-07-07,0.012199969118824172,0.0,0.012199969118824172
