date,breadth,sma_cross,rsi5,wma_iwma,composite,eq_wt,next_ret,bil_ret,variant
2019-04-30,0.8387096774193549,1.0,0.6032842138943443,0.0,0.6104984728284248,0.6104984728284248,-0.056127694862272426,0.0021216723866521736,A: 200d cont
2019-05-31,0.41935483870967744,1.0,0.3428817827485905,0.0,0.440559155364567,0.440559155364567,0.05953735708807906,0.001815477498966045,A: 200d cont
2019-06-28,0.8387096774193549,1.0,0.6882775277450952,0.0,0.6317468012911125,0.6317468012911125,-0.017322470565051318,0.0018045595442239826,A: 200d cont
2019-07-31,0.7096774193548387,1.0,0.16390925374905818,0.0,0.46839666827597426,0.46839666827597426,-0.02393904541300107,0.0016946108862112563,A: 200d cont
2019-08-30,0.41935483870967744,1.0,0.6870411319711426,1.0,0.776598992670205,0.776598992670205,0.02675599768336312,0.0016183959715623253,A: 200d cont
2019-09-30,0.5806451612903226,1.0,0.4370361290346833,0.0,0.5044203225812515,0.5044203225812515,0.030835863813202247,0.0016071077805956957,A: 200d cont
2019-10-31,0.7096774193548387,1.0,0.6073702022155434,1.0,0.8292619053925956,0.8292619053925956,0.009901068079772202,0.0010830030416779657,A: 200d cont
2019-11-29,0.6774193548387096,1.0,0.4033439280101996,1.0,0.7701908207122272,0.7701908207122272,0.041406895544237265,0.0011155464954057948,A: 200d cont
2019-12-31,0.8387096774193549,1.0,0.6620571231720015,1.0,0.8751917001478391,0.8751917001478391,-0.034202053160656054,0.0012027682718174226,A: 200d cont
2020-01-31,0.6451612903225806,1.0,0.1800807709488406,0.0,0.45631051531785527,0.45631051531785527,-0.06661035277848804,0.0011816118484022642,A: 200d cont
2020-02-28,0.06451612903225806,1.0,0.08496564153359629,0.0,0.28737044264146355,0.28737044264146355,-0.14972899433856957,0.002044736984134987,A: 200d cont
2020-03-31,0.0,0.0,0.5868105982602138,1.0,0.3967026495650534,0.3967026495650534,0.06374487988506439,-0.00019569869517255256,A: 200d cont
2020-04-30,0.06451612903225806,0.0,0.5962284019954369,1.0,0.41518613275692373,0.41518613275692373,0.045942480640142946,-0.00017559623035179328,A: 200d cont
2020-05-29,0.12903225806451613,0.0,0.7563294549962652,1.0,0.47134042826519534,0.47134042826519534,0.044396849449296116,0.0,A: 200d cont
2020-06-30,0.25806451612903225,0.0,0.47522824577807077,0.0,0.18332319047677575,0.25,0.040240529990371865,0.00010952244887496576,A: 200d cont
2020-07-31,0.41935483870967744,0.0,0.3463124941373175,0.0,0.19141683321174874,0.25,0.04157394110505375,0.0,A: 200d cont
2020-08-31,0.6451612903225806,1.0,0.4493972312480079,1.0,0.7736396303926472,0.7736396303926472,-0.018356365736929003,-0.00021843424689171886,A: 200d cont
2020-09-30,0.5483870967741935,1.0,0.5136518393189461,1.0,0.7655097340232849,0.7655097340232849,-0.02043925493037957,0.0001089475897546599,A: 200d cont
2020-10-30,0.4838709677419355,1.0,0.19676062270681002,0.0,0.42015789761218636,0.42015789761218636,0.12608222780945222,-0.00010893572147030461,A: 200d cont
2020-11-30,1.0,1.0,0.4642858012088143,1.0,0.8660714503022036,0.8660714503022036,0.055436063742148045,3.286031432447878e-05,A: 200d cont
2020-12-31,1.0,1.0,0.6416392975449028,1.0,0.9104098243862258,0.9104098243862258,0.0028280250726382405,0.0,A: 200d cont
2021-01-29,1.0,1.0,0.22807572170799945,0.0,0.5570189304269999,0.5570189304269999,0.019740679599657307,-0.00010962857720686614,A: 200d cont
2021-02-26,1.0,1.0,0.1595898355942718,0.0,0.539897458898568,0.539897458898568,0.017330348487208935,-0.00010944498482290399,A: 200d cont
2021-03-31,0.9354838709677419,1.0,0.4817092619041661,1.0,0.8542982832179771,0.8542982832179771,0.025552645983651257,0.0,A: 200d cont
2021-04-30,0.9354838709677419,1.0,0.3739587355721551,1.0,0.8273606516349743,0.8273606516349743,0.030924338494245474,-0.0001091635140322289,A: 200d cont
2021-05-28,0.9032258064516129,1.0,0.7631588860164317,1.0,0.9165961731170111,0.9165961731170111,-0.0037825068000503226,-0.0002184486914600381,A: 200d cont
2021-06-30,0.8387096774193549,1.0,0.36641277170253034,1.0,0.8012806122804713,0.8012806122804713,-0.016518792356568168,-0.00010949283291616929,A: 200d cont
2021-07-30,0.7741935483870968,1.0,0.4834827355122266,1.0,0.8144190709748308,0.8144190709748308,0.014497979815520923,-0.0001089176656821067,A: 200d cont
2021-08-31,0.8064516129032258,1.0,0.6828634820306447,1.0,0.8723287737334676,0.8723287737334676,-0.0343326210874223,0.00010892953003227568,A: 200d cont
2021-09-30,0.45161290322580644,1.0,0.2617521463390118,0.0,0.42834126239120457,0.42834126239120457,0.029958549906353493,-0.0001089176656821067,A: 200d cont
2021-10-29,0.7096774193548387,1.0,0.4493486232742614,0.0,0.539756510657275,0.539756510657275,-0.041878361714310475,-0.00021922924283213074,A: 200d cont
2021-11-30,0.3548387096774194,1.0,0.13032623804903792,0.0,0.37129123693161437,0.37129123693161437,0.033449134890122245,0.0,A: 200d cont
2021-12-31,0.6129032258064516,0.0,0.6314602169762132,1.0,0.5610908606956662,0.5610908606956662,-0.025539622458089384,0.0,A: 200d cont
2022-01-31,0.41935483870967744,0.0,0.5514160815774203,0.0,0.24269273007177444,0.25,-0.03340705664967192,-0.00021868996488139114,A: 200d cont
2022-02-28,0.3870967741935484,0.0,0.3549083577521891,0.0,0.18550128298643437,0.25,-0.0019095999140366082,0.000459603955335508,A: 200d cont
2022-03-31,0.3870967741935484,0.0,0.4828974247678069,1.0,0.46749854974033883,0.46749854974033883,-0.06696002619832764,-0.00010912292085363262,A: 200d cont
2022-04-29,0.16129032258064516,0.0,0.3380567639275574,0.0,0.12483677162705065,0.25,0.018043989298549556,0.0003281875200651374,A: 200d cont
2022-05-31,0.25806451612903225,0.0,0.7783936511488204,1.0,0.5091145418194631,0.5091145418194631,-0.07804088510029039,0.0007770003208391607,A: 200d cont
2022-06-30,0.0,0.0,0.3998732919610004,1.0,0.3499683229902501,0.3499683229902501,0.03377778309208912,0.0003604805390371446,A: 200d cont
2022-07-29,0.03225806451612903,0.0,0.7651343765995011,1.0,0.44934811027890753,0.44934811027890753,-0.048366352554612635,0.0019371168098052394,A: 200d cont
2022-08-31,0.12903225806451613,0.0,0.20289278805889224,0.0,0.08298126153085209,0.25,-0.09622758681592491,0.002067595628004959,A: 200d cont
2022-09-30,0.03225806451612903,0.0,0.2588948123916896,0.0,0.07278821922695466,0.25,0.03524092072127183,0.0015853644172227899,A: 200d cont
2022-10-31,0.16129032258064516,0.0,0.5458487890941239,1.0,0.4267847779186923,0.4267847779186923,0.13375197841516706,0.0031521032698698104,A: 200d cont
2022-11-30,0.7096774193548387,0.0,0.782368291722339,1.0,0.6230114277692944,0.6230114277692944,-0.023095930911740004,0.0036256586414582515,A: 200d cont
2022-12-30,0.6129032258064516,0.0,0.44804928521839216,1.0,0.5152381277562109,0.5152381277562109,0.08923087355145354,0.00284259161025191,A: 200d cont
2023-01-31,0.9032258064516129,1.0,0.5607463094841677,0.0,0.6159930289839451,0.6159930289839451,-0.045197814733555,0.003457735108419513,A: 200d cont
2023-02-28,0.7741935483870968,1.0,0.2970624086919082,0.0,0.5178139892697512,0.5178139892697512,0.030642438305638287,0.003990992901821144,A: 200d cont
2023-03-31,0.8709677419354839,1.0,0.8502321893939583,1.0,0.9302999828323606,0.9302999828323606,0.018659019838512814,0.003630387128545909,A: 200d cont
2023-04-28,0.8709677419354839,1.0,0.6057248919881038,0.0,0.6191731584808969,0.6191731584808969,-0.037439635115500525,0.0037515871605200424,A: 200d cont
2023-05-31,0.6129032258064516,1.0,0.2552410047194553,0.0,0.4670360576314767,0.4670360576314767,0.04613121900323325,0.004606369567875079,A: 200d cont
2023-06-30,0.8387096774193549,1.0,0.6088311718758886,1.0,0.8618852123238109,0.8618852123238109,0.03921167111591828,0.003859969695404697,A: 200d cont
2023-07-31,1.0,1.0,0.7468508534394168,1.0,0.9367127133598542,0.9367127133598542,-0.047507308847591134,0.00496685829918464,A: 200d cont
2023-08-31,0.7419354838709677,1.0,0.5614538672961332,1.0,0.8258473377917752,0.8258473377917752,-0.035098632547818864,0.00399111392947149,A: 200d cont
2023-09-29,0.25806451612903225,1.0,0.3033352298744748,0.0,0.3903499365008768,0.3903499365008768,-0.031269816379740134,0.004309323102291263,A: 200d cont
2023-10-31,0.0967741935483871,0.0,0.46883399404721016,0.0,0.14140204689889932,0.25,0.08278437105010172,0.00468231727045465,A: 200d cont
2023-11-30,0.7419354838709677,0.0,0.7087399321214518,1.0,0.6126688539981049,0.6126688539981049,0.04978101319012129,0.004274992228504582,A: 200d cont
2023-12-29,0.8387096774193549,1.0,0.7810721483399666,1.0,0.9049454564398304,0.9049454564398304,-0.017241403903832553,0.004267280993232481,A: 200d cont
2024-01-31,0.7419354838709677,1.0,0.4958398940566079,1.0,0.8094438444818939,0.8094438444818939,0.030302993650321408,0.004443332669871403,A: 200d cont
2024-02-29,0.8387096774193549,1.0,0.553407195544601,1.0,0.848029218240989,0.848029218240989,0.03308827471401243,0.004101954852963052,A: 200d cont
2024-03-28,0.8709677419354839,1.0,0.6745779131098902,1.0,0.8863864137613435,0.8863864137613435,-0.02434910751075514,0.004321779737358256,A: 200d cont
2024-04-30,0.8064516129032258,1.0,0.46221879383748865,1.0,0.8171676016851785,0.8171676016851785,0.039546975004936424,0.004573018548527097,A: 200d cont
2024-05-31,0.8064516129032258,1.0,0.46513003071867276,0.0,0.5678954109054746,0.5678954109054746,-0.004470756113060914,0.003992931580336867,A: 200d cont
2024-06-28,0.7096774193548387,1.0,0.4984814955936209,0.0,0.5520397287371149,0.5520397287371149,0.021644971300351923,0.004508185734526604,A: 200d cont
2024-07-31,0.7741935483870968,1.0,0.6360782988671587,1.0,0.8525679618135639,0.8525679618135639,0.027081803482430944,0.004617016895472004,A: 200d cont
2024-08-30,0.8709677419354839,1.0,0.6698116647717844,1.0,0.8851948516768171,0.8851948516768171,0.026367789625708626,0.004222202853911616,A: 200d cont
2024-09-30,0.8709677419354839,1.0,0.633761980473332,1.0,0.876182430602204,0.876182430602204,-0.046487247774912754,0.003948147672365954,A: 200d cont
2024-10-31,0.6129032258064516,1.0,0.2179486508725961,0.0,0.4577129691697619,0.4577129691697619,-0.00274929851935779,0.003707023693368061,A: 200d cont
2024-11-29,0.45161290322580644,1.0,0.7067809731048702,1.0,0.7895984690826692,0.7895984690826692,-0.027643216951110827,0.004031356713610101,A: 200d cont
2024-12-31,0.2903225806451613,1.0,0.27099015669910914,1.0,0.6403281843360675,0.6403281843360675,0.034892628589473285,0.0035000257965673853,A: 200d cont
2025-01-31,0.5483870967741935,0.0,0.5643151271716493,1.0,0.5281755559864607,0.5281755559864607,0.024824028800171982,0.0032377236854890246,A: 200d cont
2025-02-28,0.5483870967741935,1.0,0.38355384539385345,0.0,0.4829852355420117,0.4829852355420117,0.0023499784098663934,0.0032702702467946043,A: 200d cont
2025-03-31,0.5806451612903226,1.0,0.2397224064359537,0.0,0.45509189193156907,0.45509189193156907,0.027051406794778243,0.00340228874001558,A: 200d cont
2025-04-30,0.7096774193548387,1.0,0.8275077705878272,1.0,0.8842962974856665,0.8842962974856665,0.04442487929604666,0.0036319136258065043,A: 200d cont
2025-05-30,0.8387096774193549,1.0,0.543182978939111,1.0,0.8454731640896165,0.8454731640896165,0.039110466690933654,0.003347102709620353,A: 200d cont
2025-06-30,0.8709677419354839,1.0,0.752164428694061,1.0,0.9057830426573863,0.9057830426573863,-0.011158522917855573,0.0035656559148040667,A: 200d cont
2025-07-31,0.7741935483870968,1.0,0.23756141598606745,0.0,0.5029387410932911,0.5029387410932911,0.04115507164168419,0.00370778042207931,A: 200d cont
2025-08-29,0.9032258064516129,1.0,0.45104854558020946,0.0,0.5885685880079556,0.5885685880079556,0.03618107013575056,0.003302532999598151,A: 200d cont
2025-09-30,0.9032258064516129,1.0,0.6785022763415418,0.0,0.6454320206982886,0.6454320206982886,0.020612118543539282,0.003510575007361405,A: 200d cont
2025-10-31,0.9354838709677419,1.0,0.4493530839316698,1.0,0.846209238724853,0.846209238724853,0.0021099860603555065,0.0028756202974724587,A: 200d cont
2025-11-28,0.9354838709677419,1.0,0.6949293355043216,1.0,0.9076033016180158,0.9076033016180158,0.02559720199579041,0.0033519540835871275,A: 200d cont
2025-12-31,0.9354838709677419,1.0,0.5642295455196313,1.0,0.8749283541218433,0.8749283541218433,0.05437213876383806,0.002954689967882951,A: 200d cont
2026-01-30,0.9354838709677419,1.0,0.4813604610930859,1.0,0.854211083015207,0.854211083015207,0.05185078033681445,0.002670306885627971,A: 200d cont
2026-02-27,0.8387096774193549,1.0,0.6396456150274931,1.0,0.869588823111712,0.869588823111712,,0.0,A: 200d cont
2016-01-29,0.16129032258064516,0.0,0.6844575514357458,1.0,0.46143696850409777,0.46143696850409777,-0.024592372887258462,0.0,B: 50d cont
2016-02-29,0.41935483870967744,0.0,0.48904324546125394,1.0,0.47709952104273284,0.47709952104273284,0.08194011277774238,0.0,B: 50d cont
2016-03-31,1.0,0.0,0.5677945828543945,1.0,0.6419486457135987,0.6419486457135987,0.0253294215845552,0.00043786511227805747,B: 50d cont
2016-04-29,0.8709677419354839,0.0,0.40131202398368615,0.0,0.3180699414797925,0.3180699414797925,-0.01210498887798217,0.0,B: 50d cont
2016-05-31,0.6451612903225806,1.0,0.6107490991495418,1.0,0.8139775973680305,0.8139775973680305,-0.007840212089571752,-0.0002190934050421145,B: 50d cont
