date,regime,crdbx_ret,spy_ret,crdbx_spy_ratio
2023-07-20,OFF,0.0,-0.006634489126235765,
2023-07-21,AMBIGUOUS,0.0,0.0,
2023-07-24,OFF,0.0,0.004467290822171233,
2023-07-25,AMBIGUOUS,0.0006925366462906535,0.00273005328280318,0.25367147617703883
2023-07-26,AMBIGUOUS,0.0,0.00015371360408278356,
2023-07-27,ON,-0.011764711317500676,-0.006629974021435725,1.774473215047835
2023-07-28,ON,0.016106477605850156,0.009790323076682483,1.645142604559271
2023-07-31,ON,0.0027567168312931933,0.0019040424836305192,1.44782317358636
2023-08-01,ON,-0.004811041070852284,-0.002861568697747452,1.6812600286826604
2023-08-02,ON,-0.022790050700173592,-0.013910808689727827,1.638298046396287
2023-08-03,ON,-0.00494697503260344,-0.0028658577098358284,1.7261760818149026
2023-08-04,ON,-0.008522719191002448,-0.004522767123829707,1.8844037195940642
2023-08-07,ON,0.014326633862365323,0.008728528720920004,1.6413572459271542
2023-08-08,ON,-0.007062106558827885,-0.004348675405997704,1.623967277274319
2023-08-09,ON,-0.011379857490131373,-0.006685236768802283,1.7022370162321374
2023-08-10,AMBIGUOUS,0.0007194409464950091,0.0003589538129205039,
2023-08-11,AMBIGUOUS,-0.0014377788863223495,-0.0005830991982455069,
2023-08-14,ON,0.008639300402664807,0.005520007828496931,1.5650884330389152
2023-08-15,ON,-0.018558188767609063,-0.011648860489082202,1.593133404336207
2023-08-16,ON,-0.012363641912287116,-0.007338164990194684,1.684841091581821
2023-08-17,ON,-0.013254808997573142,-0.007619884432481738,1.7395026282906698
2023-08-18,AMBIGUOUS,0.0,0.00048131162979969666,
2023-08-21,ON,0.01119407287125318,0.0065062917248353,1.7204996862535464
2023-08-22,ON,-0.005166099447467154,-0.002708613946659555,1.9072852570364764
2023-08-23,ON,0.017804208675266997,0.011137749516813678,1.5985463354504026
2023-08-24,ON,-0.02186590268921562,-0.01385907082540061,1.5777322278446158
2023-08-25,ON,0.011177318753913035,0.007049798505337934,1.5854805985518372
2023-08-28,ON,0.010316900992720868,0.006341360859106304,1.6269222367160543
2023-08-29,ON,0.023340604955058186,0.014454769525983568,1.6147338020922188
2023-08-30,ON,0.0071276110743410115,0.004118813092065521,1.730501218438787
2023-08-31,AMBIGUOUS,-0.002830853611398676,-0.0014633902747577254,
2023-09-01,ON,0.003548629538210335,0.0018652077861802674,1.9025384541620016
2023-09-05,ON,-0.0077793923395133024,-0.004321931329328232,1.7999805519173926
2023-09-06,ON,-0.011404123339796235,-0.006722440297660004,1.696426124270061
2023-09-07,ON,-0.005046841773740707,-0.003070223462506405,1.6438027509634987
2023-09-08,ON,0.0021738936635185002,0.0015060872225780564,1.4434048911173425
2023-09-11,ON,0.010122946066165817,0.0065766368863628966,1.5392283687056576
2023-09-12,ON,-0.008589827005393569,-0.005485610225651083,1.5658835848793922
2023-09-13,AMBIGUOUS,0.0014440074757045007,0.001165989243338883,
2023-09-14,ON,0.014419597037875098,0.008622372403159329,1.6723468163578281
2023-09-15,ON,-0.02061122730227971,-0.012005929501383683,1.716753983929713
2023-09-18,AMBIGUOUS,0.0007257060287098049,0.0005864396970667318,
2023-09-19,ON,-0.002900649888591511,-0.0020738304839804655,1.3986918945390687
2023-09-20,ON,-0.016000019420277067,-0.009193324942280201,1.7403952890529089
2023-09-21,OFF,0.0,-0.016528359834683037,
2023-09-22,ON,-0.031042134854626036,-0.0022485481530990503,13.80541253334618
2023-09-25,EXCLUDED,0.0068650003771777435,0.004205189122548969,
2023-09-26,EXCLUDED,-0.024090912328935565,-0.014691266090073651,
2023-09-27,EXCLUDED,0.0,0.00039913334321250993,
2023-09-28,ON,0.009369728492003793,0.005797444646104211,1.6161824845192958
2023-09-29,ON,-0.0042194252426396295,-0.0024269066881511536,1.7386021733921866
2023-10-02,AMBIGUOUS,0.0,-0.000397710824751929,
2023-10-03,ON,-0.02288139435588077,-0.01338606925506991,1.7093437901656268
2023-10-04,ON,0.012142267698620035,0.007281973839242228,1.6674418182040016
2023-10-05,AMBIGUOUS,-0.0017138352727433803,-0.00037678062621748776,
2023-10-06,ON,0.018884143710947487,0.011872811648814707,1.590536788548544
2023-10-09,ON,0.010951989527740125,0.00640219757250482,1.7106609728470512
2023-10-10,ON,0.008333365122477066,0.005204839241076842,1.60108021333488
2023-10-11,ON,0.007437950088944101,0.004096282837700693,1.81578039985128
2023-10-12,ON,-0.010664410602261531,-0.006096451268467362,1.7492816939948324
2023-10-13,ON,-0.009121111652088953,-0.004980868984616693,1.8312289843919427
2023-10-16,ON,0.017573225230025136,0.010521456651035654,1.6702274041394598
2023-10-17,AMBIGUOUS,0.0,-4.5912143055160115e-05,
2023-10-18,ON,-0.02384868137270113,-0.013325071567788949,1.7897600963248246
2023-10-19,ON,-0.01516430555275472,-0.00878640397567687,1.7258830341438427
2023-10-20,ON,-0.022241170619357264,-0.012288043346798672,1.8099847137300031
2023-10-23,ON,-0.0026247319199040886,-0.0017332106225138588,1.5143756251027138
2023-10-24,ON,0.012280732281357842,0.0075393937405647815,1.6288753053555052
2023-10-25,ON,-0.024263408483255255,-0.01435218709667574,1.6905721977993973
2023-10-26,ON,-0.020426331370819617,-0.011974614168781095,1.7058028829081537
2023-10-27,ON,-0.009066131479268158,-0.004532772203415636,2.0001295173043205
2023-10-30,ON,0.02104295844597681,0.011955789786880722,1.7600642718783484
2023-10-31,ON,0.009856685650140973,0.006280266349381947,1.5694693667110136
2023-11-01,OFF,0.0,0.010664732962442303,
2023-11-02,OFF,0.0,0.019164354406221662,
2023-11-03,OFF,0.0,0.009123392577504053,
2023-11-06,AMBIGUOUS,0.0008872470986129866,0.002300489991450494,0.38567744346219207
2023-11-07,ON,0.0044326411275272815,0.0028460378421049093,1.5574779301771096
2023-11-08,AMBIGUOUS,0.0017652654808781865,0.0007323995367289893,
2023-11-09,ON,-0.01409698640606627,-0.007798750513686392,1.807595509219946
2023-11-10,ON,0.025915993988187003,0.01560480608246917,1.6607700122144857
2023-11-13,AMBIGUOUS,-0.001742117150421052,-0.0009531851844464256,
2023-11-14,OFF,0.0,0.01940073263262887,
2023-11-15,OFF,0.0,0.0021170451411640645,
2023-11-16,AMBIGUOUS,0.0008726203183724301,0.001223132715498343,
2023-11-17,AMBIGUOUS,0.0,0.0012438032670611943,
2023-11-20,ON,0.012205700644216666,0.00769760011297449,1.5856501331686046
2023-11-21,ON,-0.0043065666269672676,-0.0021794142796411897,1.976020193680792
2023-11-22,OFF,0.0,0.0038608335923764336,
2023-11-24,AMBIGUOUS,0.0,0.0006153548988119262,
2023-11-27,AMBIGUOUS,0.0008649891734042736,-0.0018009594303206589,-0.48029353623488524
2023-11-28,AMBIGUOUS,0.0,0.000990102267592663,
2023-11-29,AMBIGUOUS,0.0,-0.0007034210304240895,
2023-11-30,OFF,0.0,0.003937459806426569,
2023-12-01,OFF,0.0,0.005915890103284527,
2023-12-04,AMBIGUOUS,0.0008643240402428365,-0.005249408908885922,-0.16465168845577155
2023-12-05,AMBIGUOUS,-0.0008635776293370867,-0.00019706220282800224,
2023-12-06,ON,-0.006914427468986184,-0.004029777295871284,1.7158336457129713
2023-12-07,ON,0.012184538390911603,0.007630400972353568,1.5968411666776836
2023-12-08,ON,0.006878755195085295,0.004299153642212783,1.6000254393199091
2023-12-11,ON,0.006831761182360729,0.003889565362589442,1.7564330575518463
2023-12-12,ON,0.007633600753103265,0.004567232870283933,1.671384177226922
2023-12-13,ON,0.022727230765019257,0.013790118104538118,1.648080936851445
2023-12-14,ON,0.004938306296338624,0.003209372509298536,1.5387139641879641
2023-12-15,ON,-0.0024569805796449407,-0.001639844870543583,1.498300615978687
2023-12-18,ON,0.009031170272672417,0.0056250713228847005,1.6055210244056017
2023-12-19,ON,0.009764026520061142,0.0060808846108111325,1.6056917940363142
2023-12-20,ON,-0.024174068849599828,-0.013857271129248727,1.7445042840054776
2023-12-21,ON,0.01568955734469024,0.009481916774461752,1.6546820350657288
2023-12-22,ON,0.004065056094269659,0.0020096925426713597,2.0227253711486792
2023-12-26,ON,0.006477726415789142,0.004222527236930729,1.5340875386508277
2023-12-27,EXCLUDED,0.0032180177691847334,0.0018080855254416495,
2023-12-28,EXCLUDED,6.118199058491314e-09,0.00037773115379002853,
2023-12-29,EXCLUDED,-0.00484264874528717,-0.002894973411954771,
2024-01-02,ON,-0.010543399452174862,-0.005596355380219964,1.8839760408068393
2024-01-03,ON,-0.01311474179619243,-0.00816668867324244,1.6058824232105147
2024-01-04,ON,-0.005813928159966841,-0.0032210792425203527,1.8049627849011558
2024-01-05,AMBIGUOUS,0.0016708023093736646,0.00136965984015891,
2024-01-08,ON,0.024186819632106005,0.014275928543528549,1.6942379305386888
2024-01-09,ON,-0.004071676858478646,-0.0015170695563498926,2.683909146707289
2024-01-10,OFF,0.0,0.0056554246817059894,
2024-01-11,AMBIGUOUS,0.0,-0.00044064012118916196,
2024-01-12,AMBIGUOUS,0.0008176802335355671,0.00069273972507089,
2024-01-16,OFF,0.0,-0.0036712260361015936,
2024-01-17,ON,-0.008986900223381111,-0.0055586805878178325,1.6167326187218634
2024-01-18,ON,0.014014845399016762,0.00889280233217904,1.5759762643439583
2024-01-19,ON,0.020325202936851472,0.01246616416534696,1.63042959063148
2024-01-22,ON,0.00398407888246699,0.002114336891851476,1.884316022589108
2024-01-23,OFF,0.0,0.0029164817642561847,
2024-01-24,AMBIGUOUS,0.0,0.0010931594952936496,
2024-01-25,OFF,0.0,0.0054388925424671,
2024-01-26,AMBIGUOUS,0.0,-0.0012704037021049608,
2024-01-29,ON,0.012698400203813742,0.007919380649885843,1.603458750779556
2024-01-30,AMBIGUOUS,-0.0015674339659024206,-0.0007734532410523798,
2024-01-31,ON,-0.02668761057269997,-0.016317320635176435,1.6355387731468332
2024-02-01,ON,0.020967761038741983,0.013088152875065928,1.6020412688399595
2024-02-02,ON,0.017377588442371028,0.010527378920638375,1.650704185094276
2024-02-05,ON,-0.006987589424551688,-0.003641181932482751,1.9190442977363613
2024-02-06,AMBIGUOUS,0.0007818787264786131,0.002903305712719906,0.26930637137283253
2024-02-07,OFF,0.0,0.008340408570300495,
2024-02-08,AMBIGUOUS,0.0,0.00044168082314244295,
2024-02-09,OFF,0.0,0.005779428560930278,
2024-02-12,AMBIGUOUS,0.0,-0.0004389489532020674,
2024-02-13,AMBIGUOUS,0.000781267869751634,-0.01377305334094614,-0.05672437697086308
2024-02-14,OFF,0.0,0.009087639398436709,
2024-02-15,OFF,0.0,0.00689973803251509,
2024-02-16,OFF,0.0,-0.004979980381600746,
2024-02-20,AMBIGUOUS,0.0007805835191236898,-0.0055053951797489065,-0.1417851931855855
2024-02-21,AMBIGUOUS,0.0,0.0009058331600915182,
2024-02-22,OFF,0.0,0.020695498324175388,
2024-02-23,AMBIGUOUS,0.0,0.0006896671990455072,
2024-02-26,AMBIGUOUS,0.000780049073314304,-0.003662529972996542,-0.21298093915013003
2024-02-27,OFF,0.0,0.0018577490850577583,
2024-02-28,AMBIGUOUS,0.0,-0.0013216478011487398,
2024-02-29,OFF,0.0,0.003594944833749114,
2024-03-01,OFF,0.0,0.00938826393429193,
2024-03-04,AMBIGUOUS,0.0,-0.0010724145835054877,
2024-03-05,AMBIGUOUS,0.0007794410710291189,-0.00999413476319777,-0.07798984999675201
2024-03-06,OFF,0.0,0.005067249026642351,
2024-03-07,OFF,0.0,0.009926429737309839,
2024-03-08,OFF,0.0,-0.006002207324147579,
2024-03-11,AMBIGUOUS,0.0,-0.0008598499967885642,
2024-03-12,ON,0.017912736721422018,0.010757374688447952,1.665158762263623
2024-03-13,ON,-0.00229531244618697,-0.0015675114126452172,1.4643034989541603
2024-03-14,ON,-0.0038343704663444944,-0.001976778793354561,1.9397063946834592
2024-03-15,ON,-0.013086996096175585,-0.0068453744076198975,1.9118013591203797
2024-03-18,ON,0.010920463857676532,0.005943155285291102,1.837485869619447
2024-03-19,OFF,0.0,0.005557143669806974,
2024-03-20,OFF,0.0,0.009249303470675319,
2024-03-21,OFF,0.0,0.003304702971922646,
2024-03-22,OFF,0.0,-0.001895806609024997,
2024-03-25,AMBIGUOUS,0.0007716225966358792,-0.0027628065092765164,-0.27928940881131065
2024-03-26,ON,-0.004626092396406989,-0.0018470129799369461,2.5046344810012737
2024-03-27,OFF,0.0,0.008403819070718965,
2024-03-28,AMBIGUOUS,0.0,-0.00019109579907750085,
2024-04-01,AMBIGUOUS,0.0007746110766873038,-0.0017397942282005863,-0.44523143262089065
2024-04-02,ON,-0.010835939821674856,-0.006358101845817976,1.7042727663763622
2024-04-03,AMBIGUOUS,0.001564981078369998,0.0010985010013910834,
2024-04-04,ON,-0.019531249708961695,-0.012206091812080655,1.6001231196402406
2024-04-05,ON,0.015936239539883656,0.010446888874904303,1.5254531498048156
2024-04-08,AMBIGUOUS,0.0007843316770068665,0.0005593388334788063,
2024-04-09,AMBIGUOUS,0.0,0.0011567640634317922,
2024-04-10,OFF,0.0,-0.010013117410638817,
2024-04-11,OFF,0.0,0.007546885784763369,
2024-04-12,OFF,0.0,-0.013803077020240084,
2024-04-15,AMBIGUOUS,0.0007837169829512103,-0.012528127278102708,-0.06255659489675128
2024-04-16,OFF,0.0,-0.0018237950351298604,
2024-04-17,OFF,0.0,-0.005918239218224541,
2024-04-18,OFF,0.0,-0.00205773410131993,
2024-04-19,OFF,0.0,-0.008728350111016692,
2024-04-22,ON,0.014878588376853852,0.00920913952029423,1.615632855172389
2024-04-23,ON,0.020061745996646563,0.011866630635747333,1.6906017059477743
2024-04-24,AMBIGUOUS,-0.0015128939001273212,-0.00047461729906428385,
2024-04-25,OFF,0.0,-0.003798922486342504,
2024-04-26,AMBIGUOUS,0.0007575931080556764,0.009473911346340014,0.07996624417942771
2024-04-29,OFF,0.0,0.0035414704253415863,
2024-04-30,OFF,0.0,-0.015841247325688368,
2024-05-01,AMBIGUOUS,-0.0015140391904554518,-0.0032471509764098183,0.46626695261623924
2024-05-02,AMBIGUOUS,0.001516334981042533,0.009353437830903033,0.16211525734769733
2024-05-03,OFF,0.0,0.012395322615995186,
2024-05-06,AMBIGUOUS,0.0007570195952275593,0.010326817835386803,0.0733061827268307
2024-05-07,AMBIGUOUS,0.0,0.0011034464179819903,
2024-05-08,AMBIGUOUS,0.0,9.666200942248793e-05,
2024-05-09,ON,0.00907714698451012,0.005761867891264316,1.5753826980781989
2024-05-10,AMBIGUOUS,0.0014992131829532074,0.0012881249732326072,
2024-05-13,AMBIGUOUS,0.0007485201451211676,0.0001342951490974631,
2024-05-14,ON,0.006731499877206559,0.004588152985457228,1.4671480873769815
2024-05-15,ON,0.020802357516912506,0.012383033929039389,1.6799079802348764
2024-05-16,ON,-0.0036390241315698013,-0.002057508390634122,1.76865579170166
2024-05-17,AMBIGUOUS,0.0,0.0014375338328989073,
2024-05-20,AMBIGUOUS,0.0,0.0011521113183468046,
2024-05-21,OFF,0.0,0.0024525295229906874,
2024-05-22,OFF,0.0,-0.0028793441431358424,
2024-05-23,OFF,0.0,-0.007304220207159817,
2024-05-24,OFF,0.0,0.006616435324681147,
2024-05-28,AMBIGUOUS,0.0007304769312166393,0.0006988423909815022,
2024-05-29,OFF,0.0,-0.007002551838871107,
2024-05-30,ON,-0.010218933693251442,-0.0066337015706721125,1.5404572521666935
2024-05-31,ON,0.013274288048034766,0.009108149287317957,1.4574078255961038
2024-06-03,AMBIGUOUS,0.001455637416072797,0.0008153529396106585,
2024-06-04,AMBIGUOUS,0.0014534523078988393,0.0011178985773303562,
2024-06-05,ON,0.01886794150363702,0.011885100186643571,1.5875290243527553
2024-06-06,AMBIGUOUS,0.0,-1.872139066150247e-05,
2024-06-07,AMBIGUOUS,-0.0028490001397227793,-0.0012156574487586225,
2024-06-10,ON,0.0049999782017298156,0.003089761144422054,1.6182410121754156
2024-06-11,ON,0.0035536739032948628,0.0024083170801936227,1.4755838973700075
2024-06-12,ON,0.013456128583395843,0.008213005017738695,1.6383928360366142
2024-06-13,ON,0.0034940066802517933,0.00201349727531297,1.7352924799506864
2024-06-14,AMBIGUOUS,0.0,0.0006083824913212244,
2024-06-17,ON,0.0125348404929857,0.007958926371441244,1.5749411299951284
2024-06-18,ON,0.004126576325592435,0.0025406958699802917,1.6241913777836168
2024-06-20,ON,-0.004109617674589394,-0.002716531314889248,1.512818075044698
2024-06-21,AMBIGUOUS,-0.004126576325592546,-0.0013363624028792653,
2024-06-24,ON,-0.00414360965740157,-0.003250664817000981,1.2746960670108116
2024-06-25,OFF,0.0,0.0038508805193555595,
2024-06-26,AMBIGUOUS,0.0,0.0012480822540090752,
2024-06-27,ON,0.0020804252990613836,0.0015764795075565718,1.3196652979561345
2024-06-28,ON,-0.00692037571732651,-0.003935107039692687,1.7586245170771666
2024-07-01,ON,0.0034842672983557144,0.00205809454382333,1.6929578423948288
2024-07-02,ON,0.01041670667904504,0.006729714910746809,1.5478674531086605
2024-07-03,ON,0.006872812816805851,0.004462600250361826,1.5400915231537053
2024-07-05,OFF,0.0,0.005766497205737409,
2024-07-08,AMBIGUOUS,0.0,0.0011539280101224847,
2024-07-09,AMBIGUOUS,0.0006826094977632202,0.000972442729531453,
2024-07-10,OFF,0.0,0.009895289711641775,
2024-07-11,OFF,0.0,-0.008622580332635743,
2024-07-12,OFF,0.0,0.006307522083127459,
2024-07-15,OFF,0.0,0.002750118911688748,
2024-07-16,ON,0.010231962739827072,0.005930147776526118,1.7254144627439552
2024-07-17,ON,-0.023632705709186297,-0.014021143496696586,1.6855048744600765
2024-07-18,ON,-0.012448153852069321,-0.007684901925006371,1.6198194815685956
2024-07-19,ON,-0.011204471316808573,-0.006640580263619911,1.6872729297756874
2024-07-22,ON,0.016288987094530638,0.01030990415193389,1.579935841738666
2024-07-23,ON,-0.0027874537135678112,-0.0015685478750434578,1.7770918936666709
2024-07-24,ON,-0.03633825594098761,-0.022662516096977448,1.6034519638282407
2024-07-25,ON,-0.007976769904389891,-0.00521036791379581,1.530941775391582
2024-07-26,ON,0.016812831659755778,0.011199698366761712,1.501186113159318
2024-07-29,AMBIGUOUS,0.0007189237233311552,0.0005877733502015481,
2024-07-30,ON,-0.007902274143272381,-0.005066469116946526,1.5597201839917552
2024-07-31,ON,0.02461978193937031,0.01625460804168588,1.5146339964785038
2024-08-01,ON,-0.02190809005651284,-0.014160940846283276,1.5470787071512204
2024-08-02,ON,-0.030346825987238923,-0.01861841433811906,1.6299361178737595
2024-08-05,ON,-0.04769004021492507,-0.02912369829277961,1.6374994595637757
2024-08-06,ON,0.014867021754893628,0.00921956682947278,1.612551004822403
2024-08-07,ON,-0.010794166572120178,-0.0066840009697358704,1.6149259434572956
2024-08-08,ON,0.03663291269085556,0.023117363765007726,1.5846492300435242
2024-08-09,ON,0.006766928668962446,0.004409621620005133,1.5345826132253428
2024-08-12,AMBIGUOUS,0.0,0.000525393163109511,
2024-08-13,OFF,0.0,0.016445624495827982,
2024-08-14,OFF,0.0,0.0031547893918812964,
2024-08-15,AMBIGUOUS,0.000746771841011018,0.017140243354885287,0.04356833363151604
2024-08-16,OFF,0.0,0.0022420131591913695,
2024-08-19,OFF,0.0,0.009561414761256382,
2024-08-20,OFF,0.0,-0.0016260845380726696,
2024-08-21,OFF,0.0,0.003436518468241667,
2024-08-22,AMBIGUOUS,0.0007462857586957306,-0.007848497114596786,-0.09508645385213609
2024-08-23,OFF,0.0,0.010625354160183287,
2024-08-26,OFF,0.0,-0.002383837980233894,
2024-08-27,AMBIGUOUS,0.0,0.0013730978823101037,
2024-08-28,OFF,0.0,-0.005805274200082033,
2024-08-29,AMBIGUOUS,0.0007457292315902198,8.953572284031708e-05,
2024-08-30,OFF,0.0,0.009546014727143781,
2024-09-03,OFF,0.0,-0.020579008899841433,
2024-09-04,ON,-0.0037257966058577008,-0.0020468135919301522,1.8202911200840042
2024-09-05,ON,-0.0037397300794944632,-0.0024322113182296823,1.537584358507334
2024-09-06,ON,-0.02627623391999101,-0.01683011634892917,1.5612627610659897
2024-09-09,ON,0.016962167218589563,0.011196217256969287,1.5149908964146936
2024-09-10,ON,0.0060652676213388546,0.0043557127427886755,1.392485680186445
2024-09-11,ON,0.01582510001721915,0.010258942597767273,1.5425663869747435
2024-09-12,ON,0.012611282052443107,0.008423296578884631,1.4971907891806686
2024-09-13,ON,0.008058652998219396,0.005222741901835359,1.5429927707872084
2024-09-16,AMBIGUOUS,0.0021802131157109272,0.0014768724318448,
2024-09-17,AMBIGUOUS,0.0,0.00040860716682655784,
2024-09-18,OFF,0.0,-0.0029658530705484187,
2024-09-19,OFF,0.0,0.01706440263283948,
2024-09-20,OFF,0.0,-0.0017233186843822468,
2024-09-23,AMBIGUOUS,0.0007251797613847533,0.0024988700574681832,0.29020306967041504
2024-09-24,OFF,0.0,0.0028613143253319873,
2024-09-25,OFF,0.0,-0.0022055133774686597,
2024-09-26,ON,0.006521750097388868,0.003964651345061743,1.6449744327485882
2024-09-27,AMBIGUOUS,-0.002879766800888195,-0.0014503182029492745,
2024-09-30,ON,0.00722017509322237,0.0040072780371684935,1.8017654443373936
2024-10-01,ON,-0.015053766381236566,-0.0089584749040581,1.6803938775803635
2024-10-02,AMBIGUOUS,0.0,0.00042205732551758857,
2024-10-03,ON,-0.002911205423533403,-0.0018281792604923908,1.5924069846133777
2024-10-04,ON,0.013868652314076968,0.009087339434985742,1.5261510162901413
